id,published,labeler,taskID,value,offset_from,offset_to,content
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,QUANTITY,PERSON,522.0,526.0,7220
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,785.0,808.0,"more than 10,000 houses"
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,904.0,907.0,160
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,QUANTITY,PERSON,2069.0,2092.0,More than 4 lakh people
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,QUANTITY,PERSON,92.0,114.0,"more than 7,000 people"
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,35.0,44.0,Karnataka
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,35.0,44.0,Karnataka
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,35.0,44.0,Karnataka
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,917.0,932.0,Haveri district
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,35.0,44.0,Karnataka
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,35.0,44.0,Karnataka
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,DATE,START_DATE_FLOW_0,969.0,979.0,October 18
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,DATE,START_DATE_FLOW_0,969.0,980.0,October 18 
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,DATE,START_DATE_FLOW_0,969.0,979.0,October 18
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,DATE,START_DATE_FLOW_0,969.0,980.0,October 18 
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,DATE,START_DATE_FLOW_0,2125.0,2131.0,August
EN2797942,"(2019, 9, 16, 'MON')",Marta Lindstrom,TYPE,SUMMARY,,,
EN2797942,"(2019, 9, 16, 'MON')",Marta Lindstrom,FACT,OTHER,5217.0,5223.0,Greece
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,TYPE,NEWS,,,
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,FACT,DISPLACED,0.0,172.0,"Spanish Prime Minister Pedro Sanchez on Saturday visited the country's flood-stricken southeastern regions, where five people have died and 3,500 forced to flee their homes"
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,FACT,FORCED_TO_FLEE,0.0,172.0,"Spanish Prime Minister Pedro Sanchez on Saturday visited the country's flood-stricken southeastern regions, where five people have died and 3,500 forced to flee their homes"
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,FACT,DESTROYED_HOUSING,423.0,526.0,"Flash floods swept away cars and swamped homes in the regions of Valencia, Murcia and eastern Andalusia"
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,FACT,EVACUATED,905.0,1148.0,"In addition to some 1,500 people who were evacuated earlier, officials on Friday removed another 2,000 residents of the town of Santomera in the region of Murcia as a precaution due to a controlled release from a local dam to avoid overflowing"
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,CAUSE,DISASTER,423.0,435.0,Flash floods
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,CAUSE,DISASTER,71.0,76.0,flood
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,QUANTITY,PERSON,140.0,145.0,"3,500"
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,QUANTITY,PERSON,925.0,937.0,"1,500 people"
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,QUANTITY,PERSON,1002.0,1017.0,"2,000 residents"
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,477.0,526.0,"regions of Valencia, Murcia and eastern Andalusia"
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,LOCATION_ORIGIN,COUNTRY_O_0,0.0,7.0,Spanish
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,1033.0,1042.0,Santomera
EN2796432,"(2019, 9, 14, 'SAT')",Fabio Poletto,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,1060.0,1066.0,Murcia
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,TYPE,NEWS,,,
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,FACT,DISPLACED,0.0,172.0,"Spanish Prime Minister Pedro Sanchez on Saturday visited the country's flood-stricken southeastern regions, where five people have died and 3,500 forced to flee their homes"
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,FACT,FORCED_TO_FLEE,0.0,172.0,"Spanish Prime Minister Pedro Sanchez on Saturday visited the country's flood-stricken southeastern regions, where five people have died and 3,500 forced to flee their homes"
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,FACT,DESTROYED_HOUSING,423.0,526.0,"Flash floods swept away cars and swamped homes in the regions of Valencia, Murcia and eastern Andalusia"
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,FACT,EVACUATED,905.0,1148.0,"In addition to some 1,500 people who were evacuated earlier, officials on Friday removed another 2,000 residents of the town of Santomera in the region of Murcia as a precaution due to a controlled release from a local dam to avoid overflowing"
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,CAUSE,DISASTER,423.0,435.0,Flash floods
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,CAUSE,DISASTER,71.0,76.0,flood
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,CAUSE,DISASTER,1092.0,1128.0,controlled release from a local dam 
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,QUANTITY,PERSON,140.0,145.0,"3,500"
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,QUANTITY,PERSON,925.0,937.0,"1,500 people"
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,QUANTITY,PERSON,1002.0,1017.0,"2,000 residents"
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,477.0,526.0,"regions of Valencia, Murcia and eastern Andalusia"
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,LOCATION_ORIGIN,COUNTRY_O_0,0.0,7.0,Spanish
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,1033.0,1042.0,Santomera
EN2796432,"(2019, 9, 14, 'SAT')",Alvaro Sardiza,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,1060.0,1066.0,Murcia
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,TYPE,NEWS,,,
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,FACT,FORCED_TO_FLEE,0.0,172.0,"Spanish Prime Minister Pedro Sanchez on Saturday visited the country's flood-stricken southeastern regions, where five people have died and 3,500 forced to flee their homes"
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,FACT,EVACUATED,905.0,1127.0,"In addition to some 1,500 people who were evacuated earlier, officials on Friday removed another 2,000 residents of the town of Santomera in the region of Murcia as a precaution due to a controlled release from a local dam"
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,71.0,85.0,flood-stricken
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,1092.0,1127.0,controlled release from a local dam
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,140.0,145.0,"3,500"
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,920.0,937.0,"some 1,500 people"
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,994.0,1018.0,"another 2,000 residents "
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,0.0,7.0,Spanish
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,86.0,106.0,southeastern regions
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,1060.0,1067.0,Murcia 
EN2796432,"(2019, 9, 14, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,1033.0,1042.0,Santomera
